Date-Time-Start; Date-Time-End; Gebäude 101 Kabel 1 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-01-03 13:45:00; 2016-01-03 14:00:00; 21.312000; 21.312000; 23030.016600; 23030.016600; 0
2016-01-03 14:00:00; 2016-01-03 14:15:00; 21.504000; 21.504000; 23030.083200; 23030.083200; 0
2016-01-03 14:15:00; 2016-01-03 14:30:00; 21.440000; 21.440000; 23030.150400; 23030.150400; 0
2016-01-03 14:30:00; 2016-01-03 14:45:00; 21.248000; 21.248000; 23030.217400; 23030.217400; 0
2016-01-03 14:45:00; 2016-01-03 15:00:00; 21.568000; 21.568000; 23030.283800; 23030.283800; 0
2016-01-03 15:00:00; 2016-01-03 15:15:00; 21.248000; 21.248000; 23030.351200; 23030.351200; 0
2016-01-03 15:15:00; 2016-01-03 15:30:00; 21.312000; 21.312000; 23030.417600; 23030.417600; 0
2016-01-03 15:30:00; 2016-01-03 15:45:00; 21.312000; 21.312000; 23030.484200; 23030.484200; 0
2016-01-03 15:45:00; 2016-01-03 16:00:00; 21.568000; 21.568000; 23030.550800; 23030.550800; 0
2016-01-03 16:00:00; 2016-01-03 16:15:00; 21.376000; 21.376000; 23030.618200; 23030.618200; 0
2016-01-03 16:15:00; 2016-01-03 16:30:00; 21.440000; 21.440000; 23030.685000; 23030.685000; 0
2016-01-03 16:30:00; 2016-01-03 16:45:00; 21.824000; 21.824000; 23030.752000; 23030.752000; 0
2016-01-03 16:45:00; 2016-01-03 17:00:00; 21.696000; 21.696000; 23030.820200; 23030.820200; 0
2016-01-03 17:00:00; 2016-01-03 17:15:00; 21.632000; 21.632000; 23030.888000; 23030.888000; 0
2016-01-03 17:15:00; 2016-01-03 17:30:00; 21.568000; 21.568000; 23030.955600; 23030.955600; 0
2016-01-03 17:30:00; 2016-01-03 17:45:00; 21.504000; 21.504000; 23031.023000; 23031.023000; 0
2016-01-03 17:45:00; 2016-01-03 18:00:00; 21.696000; 21.696000; 23031.090200; 23031.090200; 0
2016-01-03 18:00:00; 2016-01-03 18:15:00; 21.760000; 21.760000; 23031.158000; 23031.158000; 0
2016-01-03 18:15:00; 2016-01-03 18:30:00; 21.888000; 21.888000; 23031.226000; 23031.226000; 0
2016-01-03 18:30:00; 2016-01-03 18:45:00; 21.696000; 21.696000; 23031.294400; 23031.294400; 0
2016-01-03 18:45:00; 2016-01-03 19:00:00; 21.632000; 21.632000; 23031.362200; 23031.362200; 0
2016-01-03 19:00:00; 2016-01-03 19:15:00; 21.888000; 21.888000; 23031.429800; 23031.429800; 0
2016-01-03 19:15:00; 2016-01-03 19:30:00; 21.632000; 21.632000; 23031.498200; 23031.498200; 0
2016-01-03 19:30:00; 2016-01-03 19:45:00; 21.888000; 21.888000; 23031.565800; 23031.565800; 0
2016-01-03 19:45:00; 2016-01-03 20:00:00; 21.824000; 21.824000; 23031.634200; 23031.634200; 0
2016-01-03 20:00:00; 2016-01-03 20:15:00; 22.016000; 22.016000; 23031.702400; 23031.702400; 0
2016-01-03 20:15:00; 2016-01-03 20:30:00; 21.760000; 21.760000; 23031.771200; 23031.771200; 0
2016-01-03 20:30:00; 2016-01-03 20:45:00; 21.760000; 21.760000; 23031.839200; 23031.839200; 0
2016-01-03 20:45:00; 2016-01-03 21:00:00; 21.760000; 21.760000; 23031.907200; 23031.907200; 0
2016-01-03 21:00:00; 2016-01-03 21:15:00; 21.632000; 21.632000; 23031.975200; 23031.975200; 0
2016-01-03 21:15:00; 2016-01-03 21:30:00; 21.824000; 21.824000; 23032.042800; 23032.042800; 0
2016-01-03 21:30:00; 2016-01-03 21:45:00; 21.568000; 21.568000; 23032.111000; 23032.111000; 0
2016-01-03 21:45:00; 2016-01-03 22:00:00; 21.504000; 21.504000; 23032.178400; 23032.178400; 0
2016-01-03 22:00:00; 2016-01-03 22:15:00; 21.760000; 21.760000; 23032.245600; 23032.245600; 0
2016-01-03 22:15:00; 2016-01-03 22:30:00; 21.760000; 21.760000; 23032.313600; 23032.313600; 0
2016-01-03 22:30:00; 2016-01-03 22:45:00; 22.016000; 22.016000; 23032.381600; 23032.381600; 0
2016-01-03 22:45:00; 2016-01-03 23:00:00; 21.632000; 21.632000; 23032.450400; 23032.450400; 0
2016-01-03 23:00:00; 2016-01-03 23:15:00; 21.504000; 21.504000; 23032.518000; 23032.518000; 0
2016-01-03 23:15:00; 2016-01-03 23:30:00; 21.504000; 21.504000; 23032.585200; 23032.585200; 0
2016-01-03 23:30:00; 2016-01-03 23:45:00; 21.504000; 21.504000; 23032.652400; 23032.652400; 0
2016-01-03 23:45:00; 2016-01-04 00:00:00; 21.760000; 21.760000; 23032.719600; 23032.719600; 0
2016-01-04 00:00:00; 2016-01-04 00:15:00; 21.440000; 21.440000; 23032.787600; 23032.787600; 0
2016-01-04 00:15:00; 2016-01-04 00:30:00; 21.760000; 21.760000; 23032.854600; 23032.854600; 0
2016-01-04 00:30:00; 2016-01-04 00:45:00; 21.568000; 21.568000; 23032.922600; 23032.922600; 0
2016-01-04 00:45:00; 2016-01-04 01:00:00; 21.632000; 21.632000; 23032.990000; 23032.990000; 0
2016-01-04 01:00:00; 2016-01-04 01:15:00; 21.696000; 21.696000; 23033.057600; 23033.057600; 0
2016-01-04 01:15:00; 2016-01-04 01:30:00; 21.696000; 21.696000; 23033.125400; 23033.125400; 0
2016-01-04 01:30:00; 2016-01-04 01:45:00; 21.760000; 21.760000; 23033.193200; 23033.193200; 0
2016-01-04 01:45:00; 2016-01-04 02:00:00; 21.632000; 21.632000; 23033.261200; 23033.261200; 0
2016-01-04 02:00:00; 2016-01-04 02:15:00; 21.888000; 21.888000; 23033.328800; 23033.328800; 0
2016-01-04 02:15:00; 2016-01-04 02:30:00; 21.760000; 21.760000; 23033.397200; 23033.397200; 0
2016-01-04 02:30:00; 2016-01-04 02:45:00; 21.696000; 21.696000; 23033.465200; 23033.465200; 0
2016-01-04 02:45:00; 2016-01-04 03:00:00; 21.760000; 21.760000; 23033.533000; 23033.533000; 0
2016-01-04 03:00:00; 2016-01-04 03:15:00; 21.568000; 21.568000; 23033.601000; 23033.601000; 0
2016-01-04 03:15:00; 2016-01-04 03:30:00; 21.568000; 21.568000; 23033.668400; 23033.668400; 0
2016-01-04 03:30:00; 2016-01-04 03:45:00; 21.632000; 21.632000; 23033.735800; 23033.735800; 0
2016-01-04 03:45:00; 2016-01-04 04:00:00; 21.760000; 21.760000; 23033.803400; 23033.803400; 0
2016-01-04 04:00:00; 2016-01-04 04:15:00; 21.696000; 21.696000; 23033.871400; 23033.871400; 0
2016-01-04 04:15:00; 2016-01-04 04:30:00; 21.632000; 21.632000; 23033.939200; 23033.939200; 0
2016-01-04 04:30:00; 2016-01-04 04:45:00; 21.632000; 21.632000; 23034.006800; 23034.006800; 0
2016-01-04 04:45:00; 2016-01-04 05:00:00; 21.568000; 21.568000; 23034.074400; 23034.074400; 0
2016-01-04 05:00:00; 2016-01-04 05:15:00; 21.696000; 21.696000; 23034.141800; 23034.141800; 0
2016-01-04 05:15:00; 2016-01-04 05:30:00; 24.256000; 24.256000; 23034.209600; 23034.209600; 0
2016-01-04 05:30:00; 2016-01-04 05:45:00; 30.912000; 30.912000; 23034.285400; 23034.285400; 0
2016-01-04 05:45:00; 2016-01-04 06:00:00; 25.472000; 25.472000; 23034.382000; 23034.382000; 0
2016-01-04 06:00:00; 2016-01-04 06:15:00; 23.616000; 23.616000; 23034.461600; 23034.461600; 0
2016-01-04 06:15:00; 2016-01-04 06:30:00; 26.752000; 26.752000; 23034.535400; 23034.535400; 0
2016-01-04 06:30:00; 2016-01-04 06:45:00; 29.632000; 29.632000; 23034.619000; 23034.619000; 0
2016-01-04 06:45:00; 2016-01-04 07:00:00; 29.632000; 29.632000; 23034.711600; 23034.711600; 0
2016-01-04 07:00:00; 2016-01-04 07:15:00; 29.568000; 29.568000; 23034.804200; 23034.804200; 0
2016-01-04 07:15:00; 2016-01-04 07:30:00; 30.080000; 30.080000; 23034.896600; 23034.896600; 0
2016-01-04 07:30:00; 2016-01-04 07:45:00; 31.232000; 31.232000; 23034.990600; 23034.990600; 0
2016-01-04 07:45:00; 2016-01-04 08:00:00; 30.912000; 30.912000; 23035.088200; 23035.088200; 0
2016-01-04 08:00:00; 2016-01-04 08:15:00; 31.360000; 31.360000; 23035.184800; 23035.184800; 0
2016-01-04 08:15:00; 2016-01-04 08:30:00; 32.064000; 32.064000; 23035.282800; 23035.282800; 0
2016-01-04 08:30:00; 2016-01-04 08:45:00; 32.448000; 32.448000; 23035.383000; 23035.383000; 0
2016-01-04 08:45:00; 2016-01-04 09:00:00; 31.936000; 31.936000; 23035.484400; 23035.484400; 0
2016-01-04 09:00:00; 2016-01-04 09:15:00; 35.584000; 35.584000; 23035.584200; 23035.584200; 0
2016-01-04 09:15:00; 2016-01-04 09:30:00; 35.200000; 35.200000; 23035.695400; 23035.695400; 0
2016-01-04 09:30:00; 2016-01-04 09:45:00; 35.456000; 35.456000; 23035.805400; 23035.805400; 0
2016-01-04 09:45:00; 2016-01-04 10:00:00; 34.240000; 34.240000; 23035.916200; 23035.916200; 0
2016-01-04 10:00:00; 2016-01-04 10:15:00; 32.832000; 32.832000; 23036.023200; 23036.023200; 0
2016-01-04 10:15:00; 2016-01-04 10:30:00; 32.768000; 32.768000; 23036.125800; 23036.125800; 0
2016-01-04 10:30:00; 2016-01-04 10:45:00; 32.192000; 32.192000; 23036.228200; 23036.228200; 0
2016-01-04 10:45:00; 2016-01-04 11:00:00; 32.256000; 32.256000; 23036.328800; 23036.328800; 0
2016-01-04 11:00:00; 2016-01-04 11:15:00; 32.000000; 32.000000; 23036.429600; 23036.429600; 0
2016-01-04 11:15:00; 2016-01-04 11:30:00; 32.192000; 32.192000; 23036.529600; 23036.529600; 0
2016-01-04 11:30:00; 2016-01-04 11:45:00; 32.448000; 32.448000; 23036.630200; 23036.630200; 0
2016-01-04 11:45:00; 2016-01-04 12:00:00; 32.320000; 32.320000; 23036.731600; 23036.731600; 0
2016-01-04 12:00:00; 2016-01-04 12:15:00; 32.320000; 32.320000; 23036.832600; 23036.832600; 0
2016-01-04 12:15:00; 2016-01-04 12:30:00; 32.000000; 32.000000; 23036.933600; 23036.933600; 0
2016-01-04 12:30:00; 2016-01-04 12:45:00; 32.384000; 32.384000; 23037.033600; 23037.033600; 0
2016-01-04 12:45:00; 2016-01-04 13:00:00; 32.256000; 32.256000; 23037.134800; 23037.134800; 0
2016-01-04 13:00:00; 2016-01-04 13:15:00; 32.064000; 32.064000; 23037.235600; 23037.235600; 0
2016-01-04 13:15:00; 2016-01-04 13:30:00; 32.576000; 32.576000; 23037.335800; 23037.335800; 0
2016-01-04 13:30:00; 2016-01-04 13:45:00; 32.448000; 32.448000; 23037.437600; 23037.437600; 0
2016-01-04 13:45:00; 2016-01-04 14:00:00; 32.448000; 32.448000; 23037.539000; 23037.539000; 0
2016-01-04 14:00:00; 2016-01-04 14:15:00; 32.064000; 32.064000; 23037.640400; 23037.640400; 0
2016-01-04 14:15:00; 2016-01-04 14:30:00; 31.424000; 31.424000; 23037.740600; 23037.740600; 0
2016-01-04 14:30:00; 2016-01-04 14:45:00; 31.616000; 31.616000; 23037.838800; 23037.838800; 0
2016-01-04 14:45:00; 2016-01-04 15:00:00; 31.360000; 31.360000; 23037.937600; 23037.937600; 0
2016-01-04 15:00:00; 2016-01-04 15:15:00; 31.488000; 31.488000; 23038.035600; 23038.035600; 0
2016-01-04 15:15:00; 2016-01-04 15:30:00; 31.360000; 31.360000; 23038.134000; 23038.134000; 0
2016-01-04 15:30:00; 2016-01-04 15:45:00; 31.424000; 31.424000; 23038.232000; 23038.232000; 0
2016-01-04 15:45:00; 2016-01-04 16:00:00; 31.808000; 31.808000; 23038.330200; 23038.330200; 0
2016-01-04 16:00:00; 2016-01-04 16:15:00; 31.424000; 31.424000; 23038.429600; 23038.429600; 0
2016-01-04 16:15:00; 2016-01-04 16:30:00; 31.424000; 31.424000; 23038.527800; 23038.527800; 0
2016-01-04 16:30:00; 2016-01-04 16:45:00; 31.936000; 31.936000; 23038.626000; 23038.626000; 0
2016-01-04 16:45:00; 2016-01-04 17:00:00; 31.872000; 31.872000; 23038.725800; 23038.725800; 0
2016-01-04 17:00:00; 2016-01-04 17:15:00; 32.064000; 32.064000; 23038.825400; 23038.825400; 0
2016-01-04 17:15:00; 2016-01-04 17:30:00; 31.296000; 31.296000; 23038.925600; 23038.925600; 0
2016-01-04 17:30:00; 2016-01-04 17:45:00; 30.208000; 30.208000; 23039.023400; 23039.023400; 0
2016-01-04 17:45:00; 2016-01-04 18:00:00; 30.528000; 30.528000; 23039.117800; 23039.117800; 0
2016-01-04 18:00:00; 2016-01-04 18:15:00; 30.400000; 30.400000; 23039.213200; 23039.213200; 0
2016-01-04 18:15:00; 2016-01-04 18:30:00; 28.736000; 28.736000; 23039.308200; 23039.308200; 0
2016-01-04 18:30:00; 2016-01-04 18:45:00; 27.328000; 27.328000; 23039.398000; 23039.398000; 0
2016-01-04 18:45:00; 2016-01-04 19:00:00; 27.648000; 27.648000; 23039.483400; 23039.483400; 0
2016-01-04 19:00:00; 2016-01-04 19:15:00; 26.432000; 26.432000; 23039.569800; 23039.569800; 0
2016-01-04 19:15:00; 2016-01-04 19:30:00; 26.432000; 26.432000; 23039.652400; 23039.652400; 0
2016-01-04 19:30:00; 2016-01-04 19:45:00; 25.152000; 25.152000; 23039.735000; 23039.735000; 0
2016-01-04 19:45:00; 2016-01-04 20:00:00; 24.832000; 24.832000; 23039.813600; 23039.813600; 0
2016-01-04 20:00:00; 2016-01-04 20:15:00; 24.960000; 24.960000; 23039.891200; 23039.891200; 0
2016-01-04 20:15:00; 2016-01-04 20:30:00; 23.168000; 23.168000; 23039.969200; 23039.969200; 0
2016-01-04 20:30:00; 2016-01-04 20:45:00; 21.760000; 21.760000; 23040.041600; 23040.041600; 0
2016-01-04 20:45:00; 2016-01-04 21:00:00; 22.144000; 22.144000; 23040.109600; 23040.109600; 0
2016-01-04 21:00:00; 2016-01-04 21:15:00; 21.696000; 21.696000; 23040.178800; 23040.178800; 0
2016-01-04 21:15:00; 2016-01-04 21:30:00; 21.888000; 21.888000; 23040.246600; 23040.246600; 0
2016-01-04 21:30:00; 2016-01-04 21:45:00; 21.888000; 21.888000; 23040.315000; 23040.315000; 0
2016-01-04 21:45:00; 2016-01-04 22:00:00; 21.632000; 21.632000; 23040.383400; 23040.383400; 0
2016-01-04 22:00:00; 2016-01-04 22:15:00; 22.016000; 22.016000; 23040.451000; 23040.451000; 0
2016-01-04 22:15:00; 2016-01-04 22:30:00; 21.632000; 21.632000; 23040.519800; 23040.519800; 0
2016-01-04 22:30:00; 2016-01-04 22:45:00; 21.952000; 21.952000; 23040.587400; 23040.587400; 0
2016-01-04 22:45:00; 2016-01-04 23:00:00; 21.952000; 21.952000; 23040.656000; 23040.656000; 0
2016-01-04 23:00:00; 2016-01-04 23:15:00; 21.824000; 21.824000; 23040.724600; 23040.724600; 0
2016-01-04 23:15:00; 2016-01-04 23:30:00; 21.888000; 21.888000; 23040.792800; 23040.792800; 0
2016-01-04 23:30:00; 2016-01-04 23:45:00; 21.696000; 21.696000; 23040.861200; 23040.861200; 0
2016-01-04 23:45:00; 2016-01-05 00:00:00; 21.632000; 21.632000; 23040.929000; 23040.929000; 0
2016-01-05 00:00:00; 2016-01-05 00:15:00; 22.080000; 22.080000; 23040.996600; 23040.996600; 0
2016-01-05 00:15:00; 2016-01-05 00:30:00; 21.632000; 21.632000; 23041.065600; 23041.065600; 0
2016-01-05 00:30:00; 2016-01-05 00:45:00; 21.760000; 21.760000; 23041.133200; 23041.133200; 0
2016-01-05 00:45:00; 2016-01-05 01:00:00; 21.632000; 21.632000; 23041.201200; 23041.201200; 0
2016-01-05 01:00:00; 2016-01-05 01:15:00; 21.952000; 21.952000; 23041.268800; 23041.268800; 0
2016-01-05 01:15:00; 2016-01-05 01:30:00; 21.632000; 21.632000; 23041.337400; 23041.337400; 0
2016-01-05 01:30:00; 2016-01-05 01:45:00; 21.632000; 21.632000; 23041.405000; 23041.405000; 0
2016-01-05 01:45:00; 2016-01-05 02:00:00; 22.016000; 22.016000; 23041.472600; 23041.472600; 0
2016-01-05 02:00:00; 2016-01-05 02:15:00; 21.696000; 21.696000; 23041.541400; 23041.541400; 0
2016-01-05 02:15:00; 2016-01-05 02:30:00; 21.824000; 21.824000; 23041.609200; 23041.609200; 0
2016-01-05 02:30:00; 2016-01-05 02:45:00; 21.824000; 21.824000; 23041.677400; 23041.677400; 0
2016-01-05 02:45:00; 2016-01-05 03:00:00; 21.760000; 21.760000; 23041.745600; 23041.745600; 0
2016-01-05 03:00:00; 2016-01-05 03:15:00; 21.952000; 21.952000; 23041.813600; 23041.813600; 0
2016-01-05 03:15:00; 2016-01-05 03:30:00; 21.568000; 21.568000; 23041.882200; 23041.882200; 0
2016-01-05 03:30:00; 2016-01-05 03:45:00; 21.824000; 21.824000; 23041.949600; 23041.949600; 0
2016-01-05 03:45:00; 2016-01-05 04:00:00; 21.952000; 21.952000; 23042.017800; 23042.017800; 0
2016-01-05 04:00:00; 2016-01-05 04:15:00; 21.696000; 21.696000; 23042.086400; 23042.086400; 0
2016-01-05 04:15:00; 2016-01-05 04:30:00; 21.760000; 21.760000; 23042.154200; 23042.154200; 0
2016-01-05 04:30:00; 2016-01-05 04:45:00; 21.760000; 21.760000; 23042.222200; 23042.222200; 0
2016-01-05 04:45:00; 2016-01-05 05:00:00; 21.824000; 21.824000; 23042.290200; 23042.290200; 0
2016-01-05 05:00:00; 2016-01-05 05:15:00; 21.824000; 21.824000; 23042.358400; 23042.358400; 0
2016-01-05 05:15:00; 2016-01-05 05:30:00; 21.632000; 21.632000; 23042.426600; 23042.426600; 0
2016-01-05 05:30:00; 2016-01-05 05:45:00; 21.696000; 21.696000; 23042.494200; 23042.494200; 0
2016-01-05 05:45:00; 2016-01-05 06:00:00; 21.760000; 21.760000; 23042.562000; 23042.562000; 0
2016-01-05 06:00:00; 2016-01-05 06:15:00; 22.528000; 22.528000; 23042.630000; 23042.630000; 0
2016-01-05 06:15:00; 2016-01-05 06:30:00; 25.408000; 25.408000; 23042.700400; 23042.700400; 0
2016-01-05 06:30:00; 2016-01-05 06:45:00; 28.416000; 28.416000; 23042.779800; 23042.779800; 0
2016-01-05 06:45:00; 2016-01-05 07:00:00; 28.224000; 28.224000; 23042.868600; 23042.868600; 0
2016-01-05 07:00:00; 2016-01-05 07:15:00; 29.440000; 29.440000; 23042.956800; 23042.956800; 0
2016-01-05 07:15:00; 2016-01-05 07:30:00; 29.888000; 29.888000; 23043.048800; 23043.048800; 0
2016-01-05 07:30:00; 2016-01-05 07:45:00; 30.656000; 30.656000; 23043.142200; 23043.142200; 0
2016-01-05 07:45:00; 2016-01-05 08:00:00; 31.040000; 31.040000; 23043.238000; 23043.238000; 0
2016-01-05 08:00:00; 2016-01-05 08:15:00; 30.848000; 30.848000; 23043.335000; 23043.335000; 0
2016-01-05 08:15:00; 2016-01-05 08:30:00; 31.424000; 31.424000; 23043.431400; 23043.431400; 0
2016-01-05 08:30:00; 2016-01-05 08:45:00; 31.872000; 31.872000; 23043.529600; 23043.529600; 0
2016-01-05 08:45:00; 2016-01-05 09:00:00; 31.168000; 31.168000; 23043.629200; 23043.629200; 0
2016-01-05 09:00:00; 2016-01-05 09:15:00; 31.296000; 31.296000; 23043.726600; 23043.726600; 0
2016-01-05 09:15:00; 2016-01-05 09:30:00; 31.936000; 31.936000; 23043.824400; 23043.824400; 0
2016-01-05 09:30:00; 2016-01-05 09:45:00; 31.744000; 31.744000; 23043.924200; 23043.924200; 0
2016-01-05 09:45:00; 2016-01-05 10:00:00; 31.744000; 31.744000; 23044.023400; 23044.023400; 0
2016-01-05 10:00:00; 2016-01-05 10:15:00; 32.128000; 32.128000; 23044.122600; 23044.122600; 0
2016-01-05 10:15:00; 2016-01-05 10:30:00; 31.680000; 31.680000; 23044.223000; 23044.223000; 0
2016-01-05 10:30:00; 2016-01-05 10:45:00; 31.872000; 31.872000; 23044.322000; 23044.322000; 0
2016-01-05 10:45:00; 2016-01-05 11:00:00; 32.640000; 32.640000; 23044.421600; 23044.421600; 0
2016-01-05 11:00:00; 2016-01-05 11:15:00; 33.024000; 33.024000; 23044.523600; 23044.523600; 0
2016-01-05 11:15:00; 2016-01-05 11:30:00; 32.320000; 32.320000; 23044.626800; 23044.626800; 0
2016-01-05 11:30:00; 2016-01-05 11:45:00; 32.448000; 32.448000; 23044.727800; 23044.727800; 0
2016-01-05 11:45:00; 2016-01-05 12:00:00; 32.000000; 32.000000; 23044.829200; 23044.829200; 0
2016-01-05 12:00:00; 2016-01-05 12:15:00; 31.872000; 31.872000; 23044.929200; 23044.929200; 0
2016-01-05 12:15:00; 2016-01-05 12:30:00; 31.808000; 31.808000; 23045.028800; 23045.028800; 0
2016-01-05 12:30:00; 2016-01-05 12:45:00; 32.128000; 32.128000; 23045.128200; 23045.128200; 0
2016-01-05 12:45:00; 2016-01-05 13:00:00; 32.128000; 32.128000; 23045.228600; 23045.228600; 0
2016-01-05 13:00:00; 2016-01-05 13:15:00; 31.744000; 31.744000; 23045.329000; 23045.329000; 0
2016-01-05 13:15:00; 2016-01-05 13:30:00; 32.320000; 32.320000; 23045.428200; 23045.428200; 0
2016-01-05 13:30:00; 2016-01-05 13:45:00; 32.128000; 32.128000; 23045.529200; 23045.529200; 0
2016-01-05 13:45:00; 2016-01-05 14:00:00; 31.552000; 31.552000; 23045.629600; 23045.629600; 0
2016-01-05 14:00:00; 2016-01-05 14:15:00; 31.424000; 31.424000; 23045.728200; 23045.728200; 0
2016-01-05 14:15:00; 2016-01-05 14:30:00; 31.040000; 31.040000; 23045.826400; 23045.826400; 0
2016-01-05 14:30:00; 2016-01-05 14:45:00; 30.912000; 30.912000; 23045.923400; 23045.923400; 0
2016-01-05 14:45:00; 2016-01-05 15:00:00; 30.912000; 30.912000; 23046.020000; 23046.020000; 0
2016-01-05 15:00:00; 2016-01-05 15:15:00; 30.912000; 30.912000; 23046.116600; 23046.116600; 0
2016-01-05 15:15:00; 2016-01-05 15:30:00; 31.040000; 31.040000; 23046.213200; 23046.213200; 0
2016-01-05 15:30:00; 2016-01-05 15:45:00; 31.360000; 31.360000; 23046.310200; 23046.310200; 0
2016-01-05 15:45:00; 2016-01-05 16:00:00; 30.912000; 30.912000; 23046.408200; 23046.408200; 0
2016-01-05 16:00:00; 2016-01-05 16:15:00; 31.360000; 31.360000; 23046.504800; 23046.504800; 0
2016-01-05 16:15:00; 2016-01-05 16:30:00; 31.104000; 31.104000; 23046.602800; 23046.602800; 0
2016-01-05 16:30:00; 2016-01-05 16:45:00; 31.936000; 31.936000; 23046.700000; 23046.700000; 0
2016-01-05 16:45:00; 2016-01-05 17:00:00; 31.808000; 31.808000; 23046.799800; 23046.799800; 0
2016-01-05 17:00:00; 2016-01-05 17:15:00; 31.552000; 31.552000; 23046.899200; 23046.899200; 0
2016-01-05 17:15:00; 2016-01-05 17:30:00; 31.744000; 31.744000; 23046.997800; 23046.997800; 0
2016-01-05 17:30:00; 2016-01-05 17:45:00; 30.784000; 30.784000; 23047.097000; 23047.097000; 0
2016-01-05 17:45:00; 2016-01-05 18:00:00; 30.720000; 30.720000; 23047.193200; 23047.193200; 0
2016-01-05 18:00:00; 2016-01-05 18:15:00; 30.528000; 30.528000; 23047.289200; 23047.289200; 0
2016-01-05 18:15:00; 2016-01-05 18:30:00; 28.928000; 28.928000; 23047.384600; 23047.384600; 0
2016-01-05 18:30:00; 2016-01-05 18:45:00; 28.160000; 28.160000; 23047.475000; 23047.475000; 0
2016-01-05 18:45:00; 2016-01-05 19:00:00; 27.776000; 27.776000; 23047.563000; 23047.563000; 0
2016-01-05 19:00:00; 2016-01-05 19:15:00; 27.392000; 27.392000; 23047.649800; 23047.649800; 0
2016-01-05 19:15:00; 2016-01-05 19:30:00; 27.200000; 27.200000; 23047.735400; 23047.735400; 0
2016-01-05 19:30:00; 2016-01-05 19:45:00; 26.112000; 26.112000; 23047.820400; 23047.820400; 0
2016-01-05 19:45:00; 2016-01-05 20:00:00; 25.920000; 25.920000; 23047.902000; 23047.902000; 0
2016-01-05 20:00:00; 2016-01-05 20:15:00; 25.024000; 25.024000; 23047.983000; 23047.983000; 0
2016-01-05 20:15:00; 2016-01-05 20:30:00; 23.552000; 23.552000; 23048.061200; 23048.061200; 0
2016-01-05 20:30:00; 2016-01-05 20:45:00; 22.336000; 22.336000; 23048.134800; 23048.134800; 0
2016-01-05 20:45:00; 2016-01-05 21:00:00; 22.208000; 22.208000; 23048.204600; 23048.204600; 0
2016-01-05 21:00:00; 2016-01-05 21:15:00; 22.208000; 22.208000; 23048.274000; 23048.274000; 0
2016-01-05 21:15:00; 2016-01-05 21:30:00; 22.080000; 22.080000; 23048.343400; 23048.343400; 0
2016-01-05 21:30:00; 2016-01-05 21:45:00; 22.528000; 22.528000; 23048.412400; 23048.412400; 0
2016-01-05 21:45:00; 2016-01-05 22:00:00; 22.144000; 22.144000; 23048.482800; 23048.482800; 0
2016-01-05 22:00:00; 2016-01-05 22:15:00; 22.080000; 22.080000; 23048.552000; 23048.552000; 0
2016-01-05 22:15:00; 2016-01-05 22:30:00; 22.400000; 22.400000; 23048.621000; 23048.621000; 0
2016-01-05 22:30:00; 2016-01-05 22:45:00; 22.080000; 22.080000; 23048.691000; 23048.691000; 0
2016-01-05 22:45:00; 2016-01-05 23:00:00; 22.144000; 22.144000; 23048.760000; 23048.760000; 0
2016-01-05 23:00:00; 2016-01-05 23:15:00; 22.144000; 22.144000; 23048.829200; 23048.829200; 0
